Country or Area,Year,"Agriculture, hunting, forestry, fishing (ISIC A-B)",Construction (ISIC F),Manufacturing (ISIC D),"Mining, Manufacturing, Utilities (ISIC C-E)",Other Activities (ISIC J-P),Total Value Added,"Transport, storage and communication (ISIC I)","Wholesale, retail trade, restaurants and hotels (ISIC G-H)"
Qatar,1974,13789415.31,179694534.4,63339301.07,1299380465,306952055.6,1945713521,34677498.36,111219552.4
Qatar,1975,18062863.86,196155255.8,64850004.89,1780997984,356294500.2,2487535582,40031144.8,95993832.96
Qatar,1976,22707585.18,282915376.9,115766446,2207043184,468283879.5,3223762504,55224695.27,187587782.8
Qatar,1977,24501033.51,389251935,125742932.7,2122908159,651159241,3522534578,71337166.23,263377043.4
Qatar,1978,28631122.81,347906961.6,153932848.2,2393312205,799871526.2,3943099734,87677963.6,285699955.5
Qatar,1979,32332226.89,361991651.2,226772884.5,3856058267,966117055.9,5645493803,101044514.1,327950087.3
Qatar,1980,41017601.12,428283664.9,257769935.9,5530903400,1368820270,7837709220,110051773.7,358632510.7
Qatar,1981,47252747.27,451296214.1,409465987.2,5965556296,1600490750,8695677449,113335790.1,517745650.7
Qatar,1982,52197802.21,505772534.2,382003479.8,4517266207,1913034341,7609801879,126913916.8,494617077.6
Qatar,1983,53571428.59,385758712.5,402051110.3,3386762627,2042763849,6435783162,124697079.7,442229466.1
Qatar,1984,56593406.6,390183185.2,502289262.7,3640150504,2172315707,6811911228,133010218.4,419658207.7
Qatar,1985,58516483.52,363083289.8,486086383.2,3151074646,2054968693,6082827997,124697079.7,330487804.9
Qatar,1986,65109890.11,291462138.2,488008758.8,2024538433,2155681096,4970581929,113612894.8,320177477.2
Qatar,1987,65109890.11,274593836,576712658,2243339963,2258698579,5350060669,140769147.8,367549253.6
Qatar,1988,63736263.74,284825429.1,861773486.3,2452458380,2560589755,5917065520,182611945.6,372843746.2
Qatar,1989,58791208.79,268786715.7,915325375.8,2919096731,2507315622,6390241118,185382991.8,450867848.6
Qatar,1990,57692307.69,312478383.5,947731134.6,3808166874,2493885030,7273898165,189262456.6,412413112.4
Qatar,1991,65384615.38,284548899.7,916423876.1,3203031614,2575904307,6808435560,213093453.8,466472669.2
Qatar,1992,73901098.9,331558922,883743492.3,3670272234,2755817300,7584255077,239418393.1,513287130.5
Qatar,1993,77197802.2,330729333.2,792842592.3,3176726584,2699778202,7056234370,262695181.3,509107267.9
Qatar,1994,77747252.75,475354284.3,809869347,3228363062,2675230996,7298609481,282369609.3,559544276.9
Qatar,1995,79945054.95,542827492.9,683267187.4,3743922710,2771431570,8085264550,301766933,645370789.6
Qatar,1996,79670329.67,627169003.3,686288063.2,4259693518,3016068796,9030405301,338898952.2,708904701.4
Qatar,1997,79670329.67,794469376.9,938393882.1,5787562336,3414329879,11247762765,402078805.8,769652038.2
Qatar,1998,70329670.33,752989945.3,806848471.2,4471416480,3551440897,10244646362,517354328.3,881115041.8
Qatar,1999,72252747.25,666159669,787899340.9,6569255352,3609753635,12376851547,528992722.5,930437420.6
Qatar,2000,66208791.21,644313834.9,965307139.6,11815869537,3617366492,17744596183,555871870.9,1044965657
Qatar,2001,65934065.93,812443797,1073509419,11253290587,3830725502,17670177644,616003573.6,1091780118
Qatar,2002,49725274.73,993570647.8,1393996882,12643225694,4089294574,19571521244,689713403,1105991651
Qatar,2003,55219780.22,1286968493,1799618118,15869643712,4458224510,23687474922,806651553.3,1210766874
Qatar,2004,57692307.69,1776702313,3636429809,20804712086,5994764477,31564932037,1113907374,1817153478
Qatar,2005,59340659.34,2417974323,4392352755,30583488340,7660560048,44257564613,1504955199,2031246042
Qatar,2006,74175824.18,2999239423,5661841740,38173923042,13468263307,60744616405,1907865319,4121149489
Qatar,2007,87637362.64,4403732971,7362808887,48855190309,17903471783,79469407323,2409978893,5809396004
Qatar,2008,143681318.7,7521327038,12317893593,75910830761,21695587144,1.16E+11,4094220783,6528778228
Qatar,2009,120604395.6,7057586995,9219094144,53305105913,25064287151,98354754509,4492420124,8314749931
Qatar,2010,147527472.5,7604562430,11213459791,77405802598,27016548406,1.26E+11,5006979876,8777906576
Qatar,2011,162081044,7833801139,15876100040,1.15E+11,32108720926,1.71E+11,5882698402,9920374494
Qatar,2012,175990548.9,8501952647,19662368599,1.29E+11,36091796652,1.91E+11,6044446634,11079121358
Qatar,2013,190824153.6,10797940176,20280136935,1.32E+11,40812983379,2.03E+11,6305693559,13140348142
Qatar,2014,241630178.6,13744683521,20915613276,1.30E+11,46010050688,2.12E+11,6893101674,14843300471
Qatar,2015,260916296.7,16673928340,14419966676,76230785067,49933306130,1.68E+11,8726827997,15850627282
Qatar,2016,278993401.1,21175457245,12860941766,59554044715,53052834844,1.58E+11,9543101616,14450787423
Qatar,2017,310038024.7,25024367673,14501289801,70034825406,54344808013,1.74E+11,9723308240,14547653004
Qatar,2018,335714285.7,27037362637,17611813187,89805494505,56299175824,1.99E+11,10419505495,14929120879
Republic of Korea,1970,2380655017,432532794.2,1611523802,1855382192,1749917725,8372969820,623249528.7,1331232562
Republic of Korea,1971,2680432458,410692566.8,1700363696,1955376975,1966806411,9238864046,678722328.9,1546833306
Republic of Korea,1972,2869487426,411486908,2095741499,2359162933,2089507572,10258798607,740176629.2,1788977138
Republic of Korea,1973,3401806923,557593725.8,3070400959,3375056835,2379186254,13108122259,971578568.4,2422899954
Republic of Korea,1974,4704049841,782642803.4,4192704860,4545787105,3264019871,18240144431,1241337357,3702307454
Republic of Korea,1975,5308526858,919284962.7,4505918185,5024999023,3726967303,20113611815,1377938994,3755894674
Republic of Korea,1976,6854929222,1201561298,6581511165,7246191226,5401019384,27340491286,1890116734,4746673423
Republic of Korea,1977,8323783384,1860134199,8303018457,9307440635,7165549473,35031611135,2676250010,5698453434
Republic of Korea,1978,10283845270,3479611109,11249494133,12541367015,9712740679,47161248027,3658034300,7485649654
Republic of Korea,1979,12328919889,4921182767,14845737521,16647591797,12725155813,60854829325,5000239963,9231739096
Republic of Korea,1980,9222589004,4589745097,14628391325,16694267419,14801462551,59220681717,5262609332,8650008313
Republic of Korea,1981,10827145941,4407310864,16174977947,18688313347,16068029119,66046296446,6201631061,9853866114
Republic of Korea,1982,10824762088,5078474770,17317357186,19998764751,17453332314,70862755705,6906545542,10600876239
Republic of Korea,1983,10927529535,5735679214,20463033877,23575823392,19867884466,78897706658,7253286170,11537503881
Republic of Korea,1984,11408734016,6118711522,24319165430,27953419935,22038402305,88435307306,7802371294,13113668233
Republic of Korea,1985,11758511810,6067899234,24943103052,28770194897,24494124608,92394885629,7671734754,13632420326
Republic of Korea,1986,12022115088,6288048218,30120267674,34888286584,28242122375,1.07E+11,8789925036,16421120018
Republic of Korea,1987,13598073799,8188111802,40141392256,45662189056,35695991111,1.35E+11,10882797442,21394590250
Republic of Korea,1988,18169633833,11526547836,55837597830,62336853566,49274682115,1.83E+11,14104015204,27658414429
Republic of Korea,1989,20807070964,16490938446,66391566464,73736519396,65301523385,2.27E+11,18086598151,32991082393
Republic of Korea,1990,21311592185,24970696266,71685150794,79122972442,77084421864,2.59E+11,20385364021,36578387058
Republic of Korea,1991,22280039725,31592122551,83908571704,92237410042,92881541652,3.04E+11,23800118148,41588211933
Republic of Korea,1992,23189119855,32078046421,87286966338,96394253321,1.06E+11,3.27E+11,25716182491,43668395202
Republic of Korea,1993,22873910576,35664167714,97119970032,1.07E+11,1.20E+11,3.61E+11,28524545969,46971205381
Republic of Korea,1994,25877983081,39118216745,1.18E+11,1.30E+11,1.43E+11,4.26E+11,33703918622,53629034397
Republic of Korea,1995,29789721137,47091754715,1.46E+11,1.60E+11,1.76E+11,5.19E+11,41426990327,64359417598
Republic of Korea,1996,29982447001,51208500007,1.51E+11,1.66E+11,1.97E+11,5.56E+11,45897816581,66133043905
Republic of Korea,1997,25288057177,47545831631,1.40E+11,1.54E+11,1.90E+11,5.17E+11,42744198979,57724069764
Republic of Korea,1998,16061560251,27465245810,97626103816,1.08E+11,1.33E+11,3.52E+11,30523362223,36799271568
Republic of Korea,1999,21010918090,30574995494,1.28E+11,1.42E+11,1.64E+11,4.51E+11,40404349664,52499379666
Republic of Korea,2000,22227802548,31591019114,1.52E+11,1.69E+11,1.85E+11,5.20E+11,47396475995,64817997140
Republic of Korea,2001,19528432052,30380297878,1.36E+11,1.52E+11,1.83E+11,4.92E+11,46767895682,60484064773
Republic of Korea,2002,20114566917,34918877297,1.54E+11,1.71E+11,2.15E+11,5.62E+11,54618285679,67091505662
Republic of Korea,2003,20832666055,43839945396,1.70E+11,1.89E+11,2.45E+11,6.32E+11,61468302450,72054279314
Republic of Korea,2004,23462280893,48226644247,2.07E+11,2.27E+11,2.74E+11,7.20E+11,68898087360,78547799267
Republic of Korea,2005,24494181978,55483229450,2.41E+11,2.64E+11,3.31E+11,8.47E+11,81732582551,91359708367
Republic of Korea,2006,26303780341,60796582117,2.67E+11,2.92E+11,3.82E+11,9.55E+11,90273519239,1.04E+11
Republic of Korea,2007,26775577686,66076212189,2.99E+11,3.26E+11,4.32E+11,1.06E+12,99643235323,1.14E+11
Republic of Korea,2008,22436617929,54954569377,2.68E+11,2.86E+11,3.96E+11,9.51E+11,87873048328,1.05E+11
Republic of Korea,2009,21149554008,48695464904,2.43E+11,2.62E+11,3.60E+11,8.60E+11,74790865592,94077748976
Republic of Korea,2010,24528982724,52479411239,3.14E+11,3.38E+11,4.24E+11,1.04E+12,87465108727,1.14E+11
Republic of Korea,2011,27686202318,54766788134,3.54E+11,3.77E+11,4.67E+11,1.14E+12,89983676461,1.28E+11
Republic of Korea,2012,27948793054,55994881127,3.56E+11,3.80E+11,4.80E+11,1.17E+12,92627964776,1.31E+11
Republic of Korea,2013,28773636641,62588041697,3.81E+11,4.10E+11,5.16E+11,1.26E+12,1.01E+11,1.40E+11
Republic of Korea,2014,30527631211,68700276126,4.01E+11,4.37E+11,5.69E+11,1.36E+12,1.12E+11,1.45E+11
Republic of Korea,2015,29372744291,71762066733,3.90E+11,4.29E+11,5.59E+11,1.34E+12,1.13E+11,1.42E+11
Republic of Korea,2016,27887597017,78886903150,3.95E+11,4.36E+11,5.70E+11,1.37E+12,1.15E+11,1.46E+11
Republic of Korea,2017,30054458618,89520873924,4.38E+11,4.75E+11,6.16E+11,1.49E+12,1.19E+11,1.55E+11
Republic of Korea,2018,31374008173,93004045677,4.59E+11,4.94E+11,6.66E+11,1.57E+12,1.24E+11,1.64E+11
Republic of Moldova,1990,1457242475,584724084.8,1141458689,1317832751,602523929.3,4419110383,237501430.2,219285414.2
Republic of Moldova,1991,1166736673,400607404.9,810468459.9,929758673,793279204,3707293423,161807479.1,255103726.9
Republic of Moldova,1992,949859504.6,262663452.1,709559137.4,810569104.1,413240953.4,2732062454,111630561.3,184098878.2
Republic of Moldova,1993,863895008.2,196394173.3,986754002.4,1158965506,482576935.6,3075788356,103507806.1,270448924.7
Republic of Moldova,1994,532690545.9,187521563.7,576468602,648957437.2,398147676.7,2056578567,104288103.4,184973240.3
Republic of Moldova,1995,575291377.1,147594168,462517447.5,521767934.9,391702270.7,1902769215,86253765.2,180159699.2
Republic of Moldova,1996,517693945.3,153430675.9,408922856.9,461482282.2,479970854.3,1880694389,90304931.28,177811699.3
Republic of Moldova,1997,556951983.2,216472301,406179765,460291018.4,542249840.7,2093738859,118108920.4,199664795.8
Republic of Moldova,1998,486807738.7,127467594.4,272831135.2,342720039.1,531541027.2,1825437735,118529250.4,218372085.4
Republic of Moldova,1999,324267273.1,92256853.42,176186568.1,246596519.1,388456825.5,1362727589,91422126.24,219727991.2
Republic of Moldova,2000,364112770.9,82554443.08,210675177.6,251402460.9,368324894.7,1380727194,116637884.8,197694739.8
Republic of Moldova,2001,369285664.9,107592232.6,268318086.5,334815061.4,421305923.4,1600363798,145687141.8,221677774.2
Republic of Moldova,2002,388637617.4,116303880.6,283750716.6,344670801.5,527661576.9,1764564263,157715190.3,229575196.3
Republic of Moldova,2003,403760344.5,138069705.1,351330646.3,414624400.1,629336476.2,2057456940,202664994.5,269001019.9
Republic of Moldova,2004,508191039.8,211864455.3,433270256.3,531033307.3,860593252.5,2750928080,291057746.6,348188278.5
Republic of Moldova,2005,545104299.1,236670305,457825943.9,563031155.8,991851586.4,3082681949,346883384.9,399141217.6
Republic of Moldova,2006,549638580.2,320927082.8,489126435.1,597500782.3,1194007407,3543656442,384894544.4,496688045.3
Republic of Moldova,2007,488696216.5,505295872.2,595472803,765440982.6,1645332699,4622934861,516947625.3,701221465.3
Republic of Moldova,2008,593381846.4,711071082,783395679.9,1022919946,2311419708,6341411356,696814196.8,1005804577
Republic of Moldova,2009,514057793.5,450266339.9,661357940.1,892520860.2,2272582835,5676128140,629991402.5,916708908.7
Republic of Moldova,2010,778495724.2,467473449.3,694273870.8,957786902.3,2189541129,6007682403,663270238.4,951114960
Republic of Moldova,2011,957911048.8,550063746.6,888954538.1,1209437808,2480602537,7225186767,815037473.6,1212134153
Republic of Moldova,2012,909945858.4,596514060.2,927909752.9,1259796273,2610403741,7508483696,849804828.2,1282018936
Republic of Moldova,2013,1096905264,636670792.1,1063048581,1414929590,2732455511,8162696872,885242425.5,1396493289
Republic of Moldova,2014,1162601427,678791787.8,1103384044,1446500469,2718403762,8260093413,865938237.6,1387857729
Republic of Moldova,2015,891110818.2,557947140.2,926193122.6,1199429167,2223475846,6752062983,730108332.1,1149991680
Republic of Moldova,2016,920041053.4,553352489,960266229.5,1241858787,2337444925,7071295521,780162823.1,1238435444
Republic of Moldova,2017,1109337716,668537084.9,1117140773,1446683165,2686646245,8368792222,907040659.2,1550547353
Republic of Moldova,2018,1149033409,895753435.3,1293829526,1702296141,3113973249,9771392316,1045852229,1864483854
Republic of North Macedonia,1990,226661621,209309509.9,471822134.5,690694563,975277941.4,2489345372,179121448.5,208280294.1
Republic of North Macedonia,1991,298148923.5,127809269.1,323764948.4,477953211.6,1238872458,2393243438,154729432.3,95730141.08
Republic of North Macedonia,1992,366534287.8,119097645.4,346617915.5,470945867.8,884359295.5,2068761712,156762866.8,71061748.53
Republic of North Macedonia,1993,278443560.8,146200183.1,332330173.7,494259396.9,1655696166,2971087699,175513287.8,220975104.3
Republic of North Macedonia,1994,390897688.6,179062586.5,360047087,565321871.9,2450285325,4155344533,195639034.5,374138026.7
Republic of North Macedonia,1995,518574265.6,240189995.2,462122113.4,783244116.6,1832838608,4144443657,261637159.3,507959512.2
Republic of North Macedonia,1996,514145811.1,231549308.9,456836807.9,779362066.9,1760208035,4049849645,250040995.7,514543427.4
Republic of North Macedonia,1997,431140343.2,206734464.2,382256363.7,662679091.9,1457963626,3391160213,216721248.6,415921439
Republic of North Macedonia,1998,431995837.3,216752149.1,352192155.9,617661291.5,1383877705,3296175689,250379222.7,395509483.3
Republic of North Macedonia,1999,429185060.3,200322344.6,352050565.8,615297137.1,1421444234,3354469585,288605069.9,399615739.1
Republic of North Macedonia,2000,380933642.7,212400284.1,338371648.4,595200281.6,1306736681,3180420370,307432644.3,377716836
Republic of North Macedonia,2001,361493772.5,192159771.6,332553693.7,571526137.2,1352629006,3142137088,283683322,380645079.1
Republic of North Macedonia,2002,408688191.8,213349564.1,338990996.5,565347595.7,1420766060,3313188660,283093379.6,421943868
Republic of North Macedonia,2003,570723695.1,323845151.9,441771029.7,788516555,1715208514,4274085929,344241947.5,531550066
Republic of North Macedonia,2004,656588621.2,399251702.4,436734044,796317609.5,1994335822,4931903032,372151888.5,713257388.2
Republic of North Macedonia,2005,609349747.6,331123789.8,606671376.4,943253362.1,2258495966,5373928694,423892830,807812998.3
Republic of North Macedonia,2006,616780949.9,473773832,700937739.3,1012565802,2415650253,5965050446,477564678.3,968714930.4
Republic of North Macedonia,2007,744648703.8,488130773.3,850372365.3,1227592780,3086397627,7184849480,579926365.3,1058153230
